"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"31/05/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"31/05/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"01/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"02/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"03/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"04/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"05/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"06/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"07/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"08/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"09/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"1900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"2100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"2200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11/06/2022";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0100";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0200";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0400";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0600";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"0900";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12/06/2022";"1000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
